"Country","amount","Total through 2014","Total Grants through 2014","Country","cowcode","grant","recipient","Subgrantee","Prevention","protection","prosecution","research","Regional?","research","Regional?","recipient","Government",367,"name","Total Grants through 2014"
"USA","$121,979",,,"USA",2,1,"Sage Project",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$597,117",,,"USA",2,1,"Bilateral Safety Corridor Coalition","Subawards pending",1,1,0,0,,,,"NPO",,,"USA",
"USA","$115,000",,,"USA",2,1,"Positive Option, referrals & Alternatives",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$110,000",,,"USA",2,1,"Breaking Free, Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$450,000",,,"USA",2,1,"Fort Worth",,0,0,1,0,,,,"Government",,,"USA",
"USA","$406,862",,,"USA",2,1,"Bexar County",,0,0,1,0,,,,"Government",,,"USA",
"USA","$450,000",,,"USA",2,1,"Dallas",,0,0,1,0,,,,"Government",,,"USA",
"USA","$75,310",,,"USA",2,1,"Tapestri",,1,1,0,0,,,,"Government",,,"USA",
"USA","$450,000",,,"USA",2,1,"Salt Lake City",,0,0,1,0,,,,"Government",,,"USA",
"USA","$71,871",,,"USA",2,1,"Texas Rio Grande Legal Aid",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$72,734",,,"USA",2,1,"Farmworker Legal Services of New York, Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$284,287",,,"USA",2,1,"Rutgers University",,0,0,0,1,,,,"University",,,"USA",
"USA","$20,000",,,"USA",2,1,"Philip Reichel",,0,0,0,1,,,,"Individual",,,"USA",
"USA","$20,000",,,"USA",2,1,"John Picarelli",,0,0,0,1,,,,"Individual",,,"USA",
"USA","$609,528",,,"USA",2,1,"Upper Midwestern Community",,0,0,1,0,,,,"Neither",,,"USA",
"USA","$200,000",,,"USA",2,1,"Los Angeles",,0,0,1,0,,,,"Government",,,"USA",
"USA","$225,000",,,"USA",2,1,"Oakland",,0,0,1,0,,,,"Government",,,"USA",
"USA","$214,451",,,"USA",2,1,"Collier County",,0,0,1,0,,,,"Government",,,"USA",
"USA","$224,632",,,"USA",2,1,"Austin",,0,0,1,0,,,,"Government",,,"USA",
"USA","$499,954",,,"USA",2,1,"Harris County",,0,0,1,0,,,,"Government",,,"USA",
"USA","$500,000",,,"USA",2,1,"Seattle",,0,0,1,0,,,,"Government",,,"USA",
"USA","$293,198",,,"USA",2,1,"National Opinion Research Center",,0,1,1,1,,,,"Private Firm",,,"USA",
"USA","$86,802",,,"USA",2,1,"Georgetown",,1,1,1,1,,,,"University",,,"USA",
"USA","$297,264",,,"USA",2,1,"San Diego State University",,0,1,1,1,,,,"University",,,"USA",
"USA","$527,424",,,"USA",2,1,"University of Massachusetts Lowell",,0,0,0,1,,,,"University",,,"USA",
"USA","$300,000",,,"USA",2,1,"The Home for Little Wanderers Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$428,629",,,"USA",2,1,"SAGE (Standing Against Global Exploitation)",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$1,335,659",,,"USA",2,1,"Paul and Lisa Program Inc.",,1,1,1,0,,,,"NPO",,,"USA",
"USA","$85,740",,,"USA",2,1,"Urban Institute",,0,0,0,1,,,,"Think Tank",,,"USA",
"USA","$1,035,000",,,"USA",2,1,"Fulton County Juvenile Justice Fund",,1,1,1,0,,,,"Neither",,,"USA",
"USA","$10,924",,,"USA",2,1,"Illinois Criminal Justice Information Authority",,0,0,0,1,,,,"Neither",,,"USA",
"USA","$264,332",,,"USA",2,1,"University of New Hampshire",,0,0,0,1,,,,"University",,,"USA",
"USA","$600,000",,,"USA",2,1,"Girls Education and Mentoring Services",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$500,000",,,"USA",2,1,"New York City Criminal Justice Coordinator's Office",,1,1,1,0,,,,"Government",,,"USA",
"USA","$247,369",,,"USA",2,1,"New York City Criminal Justice Coordinator's Office",,1,1,1,0,,,,"Government",,,"USA",
"USA","$284,793",,,"USA",2,1,"New York City Criminal Justice Coordinator's Office",,1,1,1,0,,,,"Government",,,"USA",
"USA","$700,000",,,"USA",2,1,"National District Attorneys Association",,0,0,1,0,,,,"NGO",,,"USA",
"USA","$999,984",,,"USA",2,1,"The Salvation Army",,1,1,1,0,,,,"NPO",,,"USA",
"USA","$325,000",,,"USA",2,1,"Asian Pacific Islander Legal Outreach",,1,1,1,0,,,,"NPO",,,"USA",
"USA","$250,000",,,"USA",2,1,"Bilateral Safety Corridor Coalition",,1,1,1,0,,,,"NPO",,,"USA",
"USA","$325,000",,,"USA",2,1,"Boat People S.O.S., Inc.",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$340,000",,,"USA",2,1,"Coalition to Abolish Slavery and Trafficking",,0,0,0,0,,,,"NGO",,,"USA",
"USA","$239,273",,,"USA",2,1,"International Institute of Boston",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$250,000",,,"USA",2,1,"International Rescue Committee (Arizona)",,0,0,0,0,,,,"NGO",,,"USA",
"USA","$250,000",,,"USA",2,1,"International Rescue Committee (Washington)",,0,0,0,0,,,,"NGO",,,"USA",
"USA","$200,000",,,"USA",2,1,"Justice Resource Institute",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$449,743",,,"USA",2,1,"Metropolitan Battered Women's Program",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$325,000",,,"USA",2,1,"Mosaic Family Services, Inc.",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$250,000",,,"USA",2,1,"Refugee Services Texas",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$75,000",,,"USA",2,1,"Salvation Army Western Territory",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$250,000",,,"USA",2,1,"Tapestri",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$325,000",,,"USA",2,1,"YMCA of the Greater Houston Area",,0,0,0,0,,,,"NPO",,,"USA",
"USA","$295,000",,,"USA",2,1,"IOM",,0,1,0,1,,,,"IGO",,,"USA",
"USA","$3,506,818",,,"USA",2,1,"US Conference of Catholic Bishops","88+ subcontractors (125 locations)",1,1,0,0,,,,"NPO",,,"USA",
"USA","$394,452",,,"USA",2,1,"Polaris Project",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$1,215,500",,,"USA",2,1,"Ketchum",,1,0,0,0,,,,"Private Firm",,,"USA",
"USA","$90,000",,,"USA",2,1,"Southeastern Network of Youth Services - Alabama",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$82,871",,,"USA",2,1,"Salvation Army - Chicago Social Services",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$88,465",,,"USA",2,1,"Mosaic Family Services",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$25,000",,,"USA",2,1,"Alternatives for Girls",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$27,502",,,"USA",2,1,"Center for Social Advocacy",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$666,666",,,"USA",2,1,"Immigrants Rights Advocacy","Local grassroots organizations",1,1,0,0,,,,"Neither",,,"USA",
"USA","$75,000",,,"USA",2,1,"Coalition to Abolish Slavery and Trafficking",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$174,284",,,"USA",2,1,"Practical Strategies","Local grassroots organizations",1,1,0,0,,,,"Private Firm",,,"USA",
"USA","$174,284",,,"USA",2,1,"Practical Strategies","Local grassroots organizations",1,1,0,0,,,,"Private Firm",,,"USA",
"USA","$348,219",,,"USA",2,1,"Civil Society Local grassroots organizations",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$109,473",,,"USA",2,1,"Girls Education and Mentoring Services",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$57,466",,,"USA",2,1,"Polaris Project",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$46,700",,,"USA",2,1,"Southeastern Network of Youth Services - Florida",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$103,779",,,"USA",2,1,"International Rescue Committee",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$101,462",,,"USA",2,1,"Catholic Social Services of Maricopa County, AZ",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$75,537",,,"USA",2,1,"Farmworker Legal Services of New York, Inc., and Local grassroots organizations",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$121,979",,,"USA",2,1,"Sage Project",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$601,159",,,"USA",2,1,"Bilateral Safety Corridor Coalition, Local Grassroots organizationa",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$115,000",,,"USA",2,1,"Positive Option, referrals & Alternatives",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$110,000",,,"USA",2,1,"Breaking Free, Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$48,772",,,"USA",2,1,"Tapestri",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$71,871",,,"USA",2,1,"Texas Rio Grande Legal Aid",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$70,000",,,"USA",2,1,"Catholic Charities of Camden, Ocean, and Cape May NJ, and local grassroots organizations",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$169,879",,,"USA",2,1,"Northeastern",,0,0,0,1,,,,"Neither",,,"USA",
"USA","$250,000",,,"USA",2,1,"San Jose, CA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$249,599",,,"USA",2,1,"Washington, DC",,0,0,1,0,,,,"Government",,,"USA",
"USA","$250,000",,,"USA",2,1,"Lee County, FL",,0,0,1,0,,,,"Government",,,"USA",
"USA","$101,820",,,"USA",2,1,"Hawaii",,0,0,1,0,,,,"Government",,,"USA",
"USA","$250,000",,,"USA",2,1,"Boston, MA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$250,000",,,"USA",2,1,"Saint Paul, MN",,0,0,1,0,,,,"Government",,,"USA",
"USA","$250,000",,,"USA",2,1,"New Jersey",,0,0,1,0,,,,"Government",,,"USA",
"USA","$250,000",,,"USA",2,1,"County of Suffolk, NY",,0,0,1,0,,,,"Government",,,"USA",
"USA","$249,886",,,"USA",2,1,"Nassau County, NY",,0,0,1,0,,,,"Government",,,"USA",
"USA","$250,000",,,"USA",2,1,"Multnomah County",,0,0,1,0,,,,"Government",,,"USA",
"USA","$136,838",,,"USA",2,1,"Milwaukee, WI",,0,0,1,0,,,,"Government",,,"USA",
"USA","$650,000",,,"USA",2,1,"Westminster, CA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$648,000",,,"USA",2,1,"Homestead, FL",,0,0,1,0,,,,"Government",,,"USA",
"USA","$488,181",,,"USA",2,1,"Pitt County, NC",,0,0,1,0,,,,"Government",,,"USA",
"USA","$99,730",,,"USA",2,1,"Clearwater, FL",,0,0,1,0,,,,"Government",,,"USA",
"USA","$99,981",,,"USA",2,1,"Harris County, TX",,0,0,1,0,,,,"Government",,,"USA",
"USA","$100,000",,,"USA",2,1,"Seattle, WA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$1,334",,,"USA",2,1,"Public",,0,0,0,1,,,,"Neither",,,"USA",
"USA","$358,285",,,"USA",2,1,"Abt Associates",,0,0,0,1,,,,"Private Firm",,,"USA",
"USA","$59,559",,,"USA",2,1,"San Diego State University",,0,0,0,1,,,,"University",,,"USA",
"USA","$293,198",,,"USA",2,1,"National Opinion Research Center",,0,1,1,1,,,,"Private Firm",,,"USA",
"USA","$297,264",,,"USA",2,1,"San Diego State University",,0,1,1,1,,,,"University",,,"USA",
"USA","$86,802",,,"USA",2,1,"Georgetown",,1,1,1,1,,,,"University",,,"USA",
"USA","$230,000",,,"USA",2,1,"Asian Pacific Islander Legal Outreach",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Bilateral Safety Corridor Coalition",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Breaking Free, Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Catholic Social Services Archdiocese of Philadelphia",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Chatholic Charities Diocese of Venice",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$229,999",,,"USA",2,1,"Catholic Charities - Oregon",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Coalition to Abolish Slavery and Trafficking",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Colorado Organization for Victim Assistance",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Heartland Alliance for Human Needs & Human Rights",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"International Institute of Metropolitan St. Louis",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"International Rescue Committee (Arizona)",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$460,000",,,"USA",2,1,"International Rescue Committee (Miami)",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$200,000",,,"USA",2,1,"Justice Resource Institute",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$460,000",,,"USA",2,1,"North Carolina Coalition Against Sexual Assault",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Refugee Services Texas",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Safe Horizon",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Salvation Army Alaska",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Salvation Army Hawaiian Pacific Island Division",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$460,000",,,"USA",2,1,"Salvation Army Orange County",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"Tapestri",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$230,000",,,"USA",2,1,"YMCA of the Greater Houston Area",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$15,938",,,"USA",2,1,"Federal Employees",,"N/A","N/A","N/A","N/A",,,,"Neither",,,"USA",
"USA","$60,000",,,"USA",2,1,"Office for Victims of Crime Training and Technical Assistance Center (OVCTTAC)",,0,0,0,1,,,,"Government",,,"USA",
"USA","$1,040,500",,,"USA",2,1,"Office for Victims of Crime Training and Technical Assistance Center (OVCTTAC)",,0,0,0,1,,,,"Government",,,"USA",
"USA","$464,277",,,"USA",2,1,"N/A","Circle Solutions",1,1,1,0,,,,,,,"USA",
"USA","$75,000",,,"USA",2,1,"N/A","Executive Office for the United States Attorney","N/A","N/A","N/A","N/A",,,,,,,"USA",
"USA","$40,000",,,"USA",2,1,"N/A","FBI","N/A","N/A","N/A","N/A",,,,,,,"USA",
"USA","$100,000",,,"USA",2,1,"N/A","Executive Office for the United States Attorney","N/A","N/A","N/A","N/A",,,,,,,"USA",
"USA","$100,000",,,"USA",2,1,"N/A","FBI","N/A","N/A","N/A","N/A",,,,,,,"USA",
"USA","$150,000",,,"USA",2,1,"N/A","Department of Homeland Security Immigration and Customs Enforcement","N/A","N/A","N/A","N/A",,,,,,,"USA",
"USA","$180,000",,,"USA",2,1,"IOM",,0,1,0,1,,,,"IGO",,,"USA",
"USA","$3,091,852",,,"USA",2,1,"US Conference of Catholic Bishops","84 Sub-grantees",1,1,0,0,,,,"NPO",,,"USA",
"USA","$394,452",,,"USA",2,1,"Polaris Project",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$1,415,500",,,"USA",2,1,"Ketchum","Materials fulfillment contract (1): American Institutes for Research (AIR). Coalitions contracts (17): Houston Rescue and Restore, Empire State Coalition of Youth and Family Services, Open Doors, Inc.; International Center of Atlanta, Catholic Social Services of the Archdiocese of Philadelphia;World Relief Nashville",1,0,0,0,,,,"Private Firm",,,"USA",
"USA","$240,000",,,"USA",2,1,"Catholic Charities of Louisville","Women's Crisis Center, Kentucky Association of Sexual Assault",1,1,0,0,,,,"NPO",,,"USA",
"USA","$348,219",,,"USA",2,1,"Civil Society","Vietnamese Minnesotan's Association, Waite House Vietnamese Social Services, SEWA, Somali Education and Social Advocacy Center, Korean Service Center",1,1,0,1,,,,"NGO",,,"USA",
"USA","$90,000",,,"USA",2,1,"Southeastern Network of Youth Services - Florida","Family Connection",1,1,0,0,,,,"NPO",,,"USA",
"USA","$108,599",,,"USA",2,1,"Salvation Army - Chicago Social Services",,1,1,0,1,,,,"NPO",,,"USA",
"USA","$281,000",,,"USA",2,1,"Colorado Legal Services","Polaris Project",1,1,0,0,,,,"NPO",,,"USA",
"USA","$123,585",,,"USA",2,1,"Mosaic Family Services",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$25,000",,,"USA",2,1,"Alternatives for Girls",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$27,502",,,"USA",2,1,"Center for Social Advocacy",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$666,666",,,"USA",2,1,"Immigrants Rights Advocacy Center","Klass Kids Eden Fellowship Center for the Advancement of Human Rights, Clay Behavioral Center, World Relief of Jacksonville, Family First Women's Center of Jacksonville, Catholic Charities of Central Floric, Harbor House, YWCA-Tampa, Human Rights Group Inc, Justice at the Gates, Amigo's Center, Our Mother's Home",1,1,0,1,,,,"Neither",,,"USA",
"USA","$282,000",,,"USA",2,1,"Houston Rescue and Restore Coalition","Boat People SOS, Concerned Women for America, Children at Risk, Houston International Worker Justice Center, YMCA International",1,1,0,0,,,,"NPO",,,"USA",
"USA","$75,000",,,"USA",2,1,"Coalition to Abolish Slavery and Trafficking",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$174,284",,,"USA",2,1,"Practical Strategies","United Migrant Opportunity Services International Institute of Wisconsin, The Way and the Truth Ministries, Burleigh Street Community Development Corporation",1,1,0,0,,,,"Private Firm",,,"USA",
"USA","$109,472",,,"USA",2,1,"Girls Education and Mentoring Services",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$114,000",,,"USA",2,1,"Polaris Project",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$70,000",,,"USA",2,1,"Catholic Charities of Camden, Ocean, and Cape May NJ","Rural Opportunities Inc",1,1,0,0,,,,"NPO",,,"USA",
"USA","$281,000",,,"USA",2,1,"Legal Aid of North Carolina",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$46,700",,,"USA",2,1,"Southeastern Network of Youth Services - Florida","Covenant House",1,1,0,0,,,,"NPO",,,"USA",
"USA","$220,000",,,"USA",2,1,"Catholic Social Services Archdiocese of Philadelphia","Covenant House of Pennsylvania, Dawn's Place, Pennsylvania Regional Community Policing Initiative, Project to End Human Trafficking, York Victim Assistance Center",1,1,0,0,,,,"NPO",,,"USA",
"USA","$103,779",,,"USA",2,1,"International Rescue Mission",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$101,462",,,"USA",2,1,"Catholic Social Services of Maricopa County, AZ",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$72,734",,,"USA",2,1,"Farmworker Legal Services of New York, Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$121,979",,,"USA",2,1,"Sage Project",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$601,159",,,"USA",2,1,"Bilateral Safety Corridor Coalition","Jahi Turner Foundation 211, San Diego University of California at San Diego Women's Center Salvation Army, San Diego Trinity House St. Mark's Episcopal Center for Social Advocacy Community Service Programs Inc, Captive Daughters Downtown Women's Center, People's CORE National Council",1,1,0,0,,,,"NPO",,,"USA",
"USA","$115,000",,,"USA",2,1,"Positive Options, Referrals and Alternatives",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$110,000",,,"USA",2,1,"Breaking Free, Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$75,310",,,"USA",2,1,"Tapestri",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$71,871",,,"USA",2,1,"Texas Rio Grande Legal Aid",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$200,000",,,"USA",2,1,"Austin, Texas",,0,0,1,0,,,,"Government",,,"USA",
"USA","$150,000",,,"USA",2,1,"Bexar County",,0,0,1,0,,,,"Government",,,"USA",
"USA","$75,000",,,"USA",2,1,"Botson, MA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$50,000",,,"USA",2,1,"Clearwater, FL",,0,0,1,0,,,,"Government",,,"USA",
"USA","$200,000",,,"USA",2,1,"Colorado Dept of Public Safety",,0,0,1,0,,,,"Government",,,"USA",
"USA","$50,000",,,"USA",2,1,"Lee County, FL",,0,0,1,0,,,,"Government",,,"USA",
"USA","$125,000",,,"USA",2,1,"Erie County, NY",,0,0,1,0,,,,"Government",,,"USA",
"USA","$50,000",,,"USA",2,1,"Fort Worth, TX",,0,0,1,0,,,,"Government",,,"USA",
"USA","$75,000",,,"USA",2,1,"Harris County, TX",,0,0,1,0,,,,"Government",,,"USA",
"USA","$200,000",,,"USA",2,1,"Indionapolis, IN",,0,0,1,0,,,,"Government",,,"USA",
"USA","$25,000",,,"USA",2,1,"Los Angeles, CA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$150,000",,,"USA",2,1,"Miami-Dade County, FL",,0,0,1,0,,,,"Government",,,"USA",
"USA","$74,939",,,"USA",2,1,"Nassau County, NY",,0,0,1,0,,,,"Government",,,"USA",
"USA","$200,000",,,"USA",2,1,"Oakland, CA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$50,000",,,"USA",2,1,"Pheonix, AZ",,0,0,1,0,,,,"Government",,,"USA",
"USA","$100,000",,,"USA",2,1,"St. Paul, MN",,0,0,1,0,,,,"Government",,,"USA",
"USA","$224,981",,,"USA",2,1,"San Diego County, CA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$50,000",,,"USA",2,1,"San Jose, CA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$300,000",,,"USA",2,1,"Seattle, WA",,0,0,1,0,,,,"Government",,,"USA",
"USA","$236,381",,,"USA",2,1,"Upper Midwest Community Policing Institute",,0,0,1,0,,,,"Government",,,"USA",
"USA","$419,643",,,"USA",2,1,"Research Triangle Institute",,0,0,0,1,,,,"Government",,,"USA",
"USA","$521,962",,,"USA",2,1,"San Diego State University",,0,0,0,1,,,,"University",,,"USA",
"USA","$501,352",,,"USA",2,1,"Northwestern University",,0,0,0,1,,,,"University",,,"USA",
"USA","$499,992",,,"USA",2,1,"Research Triangle Institute",,0,0,0,1,,,,"NPO",,,"USA",
"USA","$800,000",,,"USA",2,1,"Safe Horizon",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$800,000",,,"USA",2,1,"Salvation Army Metropolitan Division",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$800,000",,,"USA",2,1,"Standing Against Global Exploitation, Inc (SAGE)",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"International Rescue Committee",,1,1,0,0,,,,"NGO",,,"USA",
"USA","$300,000",,,"USA",2,1,"City of Indianapolis/Indianapolis Metropolitan Police Dept",,1,1,0,0,,,,"Government",,,"USA",
"USA","$299,981",,,"USA",2,1,"International Institute of Connecticit, Inc.",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"World Relief Corporation of National Association of Evangelicals",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"Catholic Charities of Archdiocese of San Antonio",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"Salvation Army of Clark County",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"Catholic Charities",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"Catholic Charities of St. Paul",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"Santa Clara University",,1,1,0,0,,,,"University",,,"USA",
"USA","$300,000",,,"USA",2,1,"Ayuda",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$300,000",,,"USA",2,1,"International Institute of Buffalo",,1,1,0,0,,,,"NPO",,,"USA",
"USA","$90,000",,,"USA",2,1,"Executive Office for the United States Attorneys",,0,0,1,0,,,,"Government",,,"USA",
"USA","$60,000",,,"USA",2,1,"FBI",,0,0,1,0,,,,"Government",,,"USA",
"USA","$80,000",,,"USA",2,1,"Office for Victims of Crime Training and Technical Assistance Center (OVCTTAC)",,1,1,0,1,,,,"Government",,,"USA",
"USA","$500,000",,,"USA",2,1,"Office for Victims of Crime Training and Technical Assistance Center (OVCTTAC)",,1,1,1,0,,,,"Government",,,"USA",
"USA","$380,000",,,"USA",2,1,"IOM",,0,1,0,1,,,,"IGO",,,"USA",
"USA","$583,777",,,"USA",2,1,"Polaris Project",,1,1,0,1,,,,"NPO",,,"USA",
"USA","$282,000",,,"USA",2,1,"Houston Rescue and Restore Coalition","YMCA International Services, Chinese Community Center, Children-At-Risk, Houston Interfaith Workers Justice, Concerned Women for America",1,1,0,1,,,,"NPO",,,"USA",
"USA","$275,000",,,"USA",2,1,"Colorado Legal Services","Rocky Mountain Immigrant Advocacy Network, Polaris Project of Colorado, Prax (US)",1,1,0,0,,,,"NPO",,,"USA",
"USA","$100,000",,,"USA",2,1,"Practical Strategies, Inc","UMOS, International Institute of Wisconsin, BASICS,",1,1,0,0,,,,"Private Firm",,,"USA",
"USA","$249,000",,,"USA",2,1,"Illinois Dept of Human Services","IOFA, La Voz, DuPage Federation",1,1,0,1,,,,"Government",,,"USA",
"USA","$100,000",,,"USA",2,1,"Civil Society","Youthlink, Somali Education and Social Advocacy Center, La Conexion, SEWA-AIFW",1,1,0,0,,,,"NGO",,,"USA",
"USA","$250,000",,,"USA",2,1,"IRC-Seattle","Central WA Comp. Mental Health, Lutheran Community Services NW, Asian and Pacific Islander Women & Family Safety Center, Refugee Women's Alliance, YouthCare/Orion Center",1,1,0,0,,,,"NPO",,,"USA",
"USA","$226,000",,,"USA",2,1,"Contra Costa County","Community Violence Solutions, MISSEY, Richmond Police Dept., Asian Community Mental Health",1,1,0,0,,,,"Government",,,"USA",
"USA","$238,000",,,"USA",2,1,"Sacramento Employment and Training Agency","Opening Doors, Inc.",1,1,0,0,,,,"Government",,,"USA",
"USA","$250,000",,,"USA",2,1,"Coalition to Abolish Slavery and Trafficking","Legal Aid Foundation of Los Angeles, Koreatown Immigrant Workers Alliance, Coalition of Humane Immigrant Rights of Los Angeles, Central Am. Resource Center, Para Los Ninos, National Hispanic Media Coalition, Thai Community Development Center, Pilipino Workers Center, East West Players, Lideres Campesinas, California Rural Legal Assistance Indigenous Farm Worker Project",1,1,0,0,,,,"NGO",,,"USA",
"USA","$41,742",,,"USA",2,1,"Fresno County Economic Opportunities Commission","Marjoree Mason Center, Westside Family Preservation Services Network",1,1,0,0,,,,"Government",,,"USA",
"USA","$220,000",,,"USA",2,1,"Catholic Social Services Archdiocese of Philadelphia","Dawn's Place, PA Regional Community Policing Institute, Project to End Human Trafficking, York",1,1,0,0,,,,"NPO",,,"USA",
"USA","$281,000",,,"USA",2,1,"Legal Aid of North Carolina","Legal Services of Southern Piedmont, World Relief of North Carolina, Association of Mexicans in North Carolina, North Carolina Farmworker's Project, Vecinos Inc., North Carolina Coalition Against Sexual Assault, North Carolina Coalition Against Domestic Violence, Western North Carolina Workers' Center, United Family Services",1,1,0,0,,,,"NPO",,,"USA",
"USA","$252,000",,,"USA",2,1,"Catholic Charities of Louisville","Bluegrass Rape Crisis Center, Women's Crisis Center, Western Kentucky Refugee Mutual Alliance Agency, Regional Victim Services Program",1,1,0,0,,,,"NPO",,,"USA",
"USA","$100,000",,,"USA",2,1,"Free for Life Ministries","Life Care Family Services, Not for Sale, Building Families and Communities",1,1,0,0,,,,"NPO",,,"USA",
