"name","fiscal year","cowcode","grant","recipient","subgrantee","prevention","protection","prosecution","research","amount","regional","recipient_type"
"Turkmenistan",2005,701,0,,,,,,,"$0",,
"Turkmenistan",2006,701,0,,,,,,,"$0",,
"Turkmenistan",2007,701,0,,,,,,,"$0",,
"Turkmenistan",2008,701,1,"Perspectiva Vista Initiative Group",1,0,0,0,0,"$4,793",,
"Turkmenistan",2009,701,1,"Perspectiva Vista Initiative Group",1,0,0,0,0,"$9,102",,
"Turkmenistan",2010,701,1,"UNODC",,0,0,1,0,"$228,150",,"IGO"
"Turkmenistan",2011,701,0,,,,,,,"$0",,
"Turkmenistan",2012,701,0,,,,,,,"$0",,
"Turkmenistan",2013,701,0,,,,,,,"$0",,
"Turkmenistan",2014,701,0,,,,,,,"$0",,
"UArabEmir",2001,696,0,,,,,,,"$0",,
"UArabEmir",2002,696,0,,,,,,,"$0",,
"UArabEmir",2003,696,0,,,,,,,"$0",,
"UArabEmir",2004,696,0,,,,,,,"$0",,
"UArabEmir",2005,696,0,,,,,,,"$0",,
"UArabEmir",2006,696,0,,,,,,,"$0",,
"UArabEmir",2007,696,0,,,,,,,"$0",,
"UArabEmir",2008,696,0,,,,,,,"$0",,
"UArabEmir",2009,696,0,,,,,,,"$0",,
"UArabEmir",2010,696,0,,,,,,,"$0",,
"UArabEmir",2011,696,0,,,,,,,"$0",,
"UArabEmir",2012,696,0,,,,,,,"$0",,
"UArabEmir",2013,696,0,,,,,,,"$0",,
"UArabEmir",2014,696,0,,,,,,,"$0",,
"UK",2001,200,0,,,,,,,"$0",,
"UK",2002,200,0,,,,,,,"$0",,
"UK",2003,200,0,,,,,,,"$0",,
"UK",2004,200,0,,,,,,,"$0",,
"UK",2005,200,0,,,,,,,"$0",,
"UK",2006,200,0,,,,,,,"$0",,
"UK",2007,200,0,,,,,,,"$0",,
"UK",2008,200,0,,,,,,,"$0",,
"UK",2009,200,0,,,,,,,"$0",,
"UK",2010,200,0,,,,,,,"$0",,
"UK",2011,200,0,,,,,,,"$0",,
"UK",2012,200,0,,,,,,,"$0",,
"UK",2013,200,0,,,,,,,"$0",,
"UK",2014,200,0,,,,,,,"$0",,
"Uganda",2001,500,0,,,,,,,"$0",,
"Uganda",2002,500,0,,,,,,,"$0",,
"Uganda",2003,500,0,,,,,,,"$0",,
"Uganda",2004,500,1,"International Rescue Committee (IRC)",0,0,1,0,0,"$360,000",,
"Uganda",2005,500,1,"International Rescue Committee (IRC)",0,1,1,0,0,"$160,000",,
"Uganda",2005,500,1,"Embassy PAS","Busia Compassionate Friends",1,1,0,0,"$12,000",,"Government"
"Uganda",2005,500,1,"GUSCO Child Center, Gulu, KICWA Child Center, Kitgum, Concerned Parents Association, Kitgum, ACCAN Center, Soroti",1,1,0,0,0,"$295,000",,
"Uganda",2006,500,1,"GUSCO (Gulu), KICWA (Kitgum), Concerned Parents Association (Kitgum), CARITAS (Pader), St. Joseph's Hospital (Kitgum), RUFOU (Gulu)",0,1,0,0,0,"$250,000",,
"Uganda",2007,500,1,"IRC, UNICEF",1,1,0,0,0,"$500,000",,
"Uganda",2007,500,1,"DOJ/ICITAP",0,0,1,0,0,"$500,000",,
"Uganda",2008,500,1,"ILO-IPEC",,1,1,0,1,"$4,791,000",,"IGO"
"Uganda",2008,500,1,"IRC, UNICEF",1,1,0,0,0,"$500,000",,
"Uganda",2009,500,0,,,,,,,"$0",,
"Uganda",2010,500,1,"Humphrey Fellow/IIE",1,1,1,1,1,"$70,000",,
"Uganda",2011,500,1,"American Bar Association Fund for Justice and Education",0,0,1,0,0,"$210,000",,
"Uganda",2011,500,0,,,,,,,"$0",,
"Uganda",2012,500,0,,,,,,,"$0",,
"Uganda",2013,500,1,"Vital Voices Global Partnership",0,0,1,0,0,"$500,000",,
"Uganda",2014,500,0,,,,,,,"$0",,
"Ukraine",2001,369,0,,,,,,,"$0",,
"Ukraine",2002,369,1,"IOM",,0,1,0,0,"Not Listed",,"IGO"
"Ukraine",2002,369,1,"Winrock International",1,0,0,0,0,"Not Listed",,
"Ukraine",2002,369,1,"Academy for Educational Development (AED)",1,0,0,0,0,"Not Listed",,
"Ukraine",2002,369,1,"AED",,1,0,0,0,"Not Listed",,"NPO"
"Ukraine",2003,369,1,"Winrock International",1,0,0,0,0,"$111,000",,
"Ukraine",2003,369,1,"DOJ/OPDAT/FBI",0,0,1,0,0,"$250,000",,
"Ukraine",2003,369,1,"IOM",,0,1,0,0,"$175,000",,"IGO"
"Ukraine",2003,369,1,"ICTAP",,0,0,1,0,"$250,000",,"Government"
"Ukraine",2003,369,1,"Kiev School of Equal Opportunities (KSEO)",1,0,0,0,0,"$9,740",,
"Ukraine",2003,369,1,"Winrock International",1,0,0,0,0,"$699,997",,
"Ukraine",2003,369,1,"Meridian International Center",1,0,0,0,0,"$66,930",,
"Ukraine",2004,369,1,"Meridian International Center, Delphi International Program",1,0,0,0,0,"$75,000",,
"Ukraine",2004,369,1,"Kharkiv Women's NGO ""Nadiya""",1,1,0,0,0,"$14,850",,
"Ukraine",2004,369,1,"American Bar Association/Central European and Eurasian Initiative",0,0,1,0,0,"$344,000",,
"Ukraine",2004,369,1,"Not Listed",,0,1,1,0,"$100,000",,"Neither"
"Ukraine",2004,369,1,"American Bar Association/CEELI",0,0,1,0,0,"$30,000",,
"Ukraine",2004,369,1,"IOM",,1,1,0,0,"$140,000",,"IGO"
"Ukraine",2004,369,1,"IOM","Ukrainian non-governmental organizations (NGOs), faith-based organizations (FBOs), community-based organiations (CBOs)",1,1,0,0,"$1, 300, 000",,"IGO"
"Ukraine",2005,369,1,"OPDAT",,0,0,1,0,"$100,000",,"Government"
"Ukraine",2005,369,1,"IOM","local NGOs",1,1,0,0,"$669,673",,"IGO"
"Ukraine",2006,369,1,"Poltava Business Incubator",1,0,0,0,0,"$8,305",,
"Ukraine",2006,369,1,"Vira, Nadiya, Liubov, Rivne Charity Organization",1,1,0,0,0,"$11,542",,
"Ukraine",2006,369,1,"IOM","Ukrainian NGOs TBD",1,1,1,1,"$1,000,000",,"IGO"
"Ukraine",2007,369,1,"IOM",,1,1,1,1,"$1,000,000",,"IGO"
"Ukraine",2007,369,1,"Fulbright US Student","IIE - Fulbright US Student",1,1,1,1,"$19,620",,"Neither"
"Ukraine",2007,369,1,"Association of Psychologists and Psychotherapists, Khmelnytskyi",1,1,0,0,0,"$8,635",,
"Ukraine",2008,369,1,"Women's Perspectives",1,1,0,0,0,"$250,000",,
"Ukraine",2008,369,1,"IOM, ABA",,0,0,1,1,"$309,516",,"IGO"
"Ukraine",2008,369,1,"IOM",,0,0,1,0,"$200,000",,"IGO"
"Ukraine",2008,369,1,"IOM",,0,1,0,0,"$200,000",,"IGO"
"Ukraine",2008,369,1,"NGO ""Suchasnyk Chernivsti""",1,1,0,0,0,"$41,600",,
"Ukraine",2008,369,1,"Podilskiy Center ""Gender Council""",1,1,1,0,0,"$13,870",,
"Ukraine",2008,369,1,"International NGO ""Zhinocha Hromada Kharkiv""",1,0,1,0,0,"$13,686",,
"Ukraine",2008,369,1,"IOM",,1,1,1,1,"$1,000,000",,"IGO"
"Ukraine",2009,369,1,"IOM","American Bar Association (Rule of Law Initiative)",0,0,1,0,"$307,600",,"IGO"
"Ukraine",2009,369,1,"Kharkiv Regional NGO ""International Women's Society""",1,0,0,0,0,"$11,344",,
"Ukraine",2009,369,1,"IOM",,1,0,0,1,"$1,000,000",,"IGO"
"Ukraine",2010,369,1,"Fulbright US Student",1,0,0,1,1,"$19,120",,
"Ukraine",2010,369,1,"IOM Mission in Ukraine",1,1,1,0,0,"$400,000",,
"Ukraine",2010,369,1,"IOM Mission in Ukraine",1,1,1,0,0,"$947,000",,
"Ukraine",2011,369,0,,,,,,,"$0",,
"Ukraine",2012,369,0,,,,,,,"$0",,
"Ukraine",2013,369,0,,,,,,,"$0",,
"Ukraine",2014,369,1,"Organization for Security and Co-operation in Europe (OSCE)",1,1,0,0,0,"$50,000",,
"USA",2002,2,0,,,,,,,"$0",,
"USA",2003,2,0,,,,,,,"$0",,
"USA",2004,2,1,"San Fransisco, CA; Family Violence Prevention Fund",1,1,1,0,0,"$850,000",,
"USA",2004,2,1,"Salvation Army",1,1,1,0,0,"$499,959",,
"USA",2004,2,1,"Alexandria, Virginia, International Association of Chiefs of Police",1,0,1,0,0,"$719,363",,
"USA",2004,2,1,"Washington D.C., Metropolitan Police Department",1,1,1,0,0,"$449,765",,
"USA",2004,2,1,"Harris County, Texas",1,1,1,0,0,"$436,727",,
"USA",2004,2,1,"City of Los Angeles, California",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"Trenton, New Jersey, Department of Law and Public Safety",1,1,1,0,0,"$420,502",,
"USA",2004,2,1,"City of Boston, Massachusetts",1,1,1,0,0,"$443,083",,
"USA",2004,2,1,"San Diego County, California",1,1,1,0,0,"$448,134",,
"USA",2004,2,1,"City of Austin, Texas",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"Seattle, Washington, Seattle Police Department",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"State of Hawaii, Department of the Attorney General",1,1,1,0,0,"$336,767",,
"USA",2004,2,1,"County Government, Cobb County, Georgia",1,1,1,0,0,"$360,838",,
"USA",2004,2,1,"City of Phoenix, Arizona",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"Collier County, Florida",1,1,1,0,0,"$424,927",,
"USA",2004,2,1,"County of Suffolk, New York",1,1,1,0,0,"$416,371",,
"USA",2004,2,1,"Nassau County Police Department",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"America Samoa Government, Drug Enforcement, Office of Territorial and International Criminal Intelligence and",1,1,1,0,0,"$377,500",,
"USA",2004,2,1,"City of El Paso, Texas",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"City of Oakland, California",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"City of Atlanta, Georgia",1,1,1,0,0,"$450,000",,
"USA",2004,2,1,"TBD",,1,0,0,0,"$9,940,000",,"Neither"
"USA",2005,2,1,"IOM",,0,1,0,1,"$110,700",,"IGO"
"USA",2005,2,1,"CSR",,0,0,0,1,"$49,996",,"Neither"
"USA",2005,2,1,"Northeastern University",0,0,1,1,1,"$350,994",,
"USA",2005,2,1,"Georgtown University",0,1,0,1,1,"$175,496",,
"USA",2005,2,1,"Vera Institute",1,0,0,1,1,"$336,177",,
"USA",2005,2,1,"2 Programe Evaluations: SAGE and DSG",1,1,0,1,1,"$796,797",,
"USA",2005,2,1,"San Diego County, CA",0,1,1,0,0,"$448,134",,
"USA",2005,2,1,"Collier County, Florida",0,1,1,0,0,"$424,927",,
"USA",2005,2,1,"Cobb County, GA",0,1,1,0,0,"$300,802",,
"USA",2005,2,1,"Metropolitan Police Department, DC",0,1,1,0,0,"$449,764",,
"USA",2005,2,1,"City of Atlanta, Georgia",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"American Somoa",0,1,1,0,0,"$337,500",,
"USA",2005,2,1,"Harris County, Texas",0,1,1,0,0,"$436,727",,
"USA",2005,2,1,"Hawaii Attorney General",0,1,1,0,0,"$305,333",,
"USA",2005,2,1,"City of Oakland, California",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Phoenix Police Department, AZ",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"City of Boston, Massachusetts",0,1,1,0,0,"$443,082",,
"USA",2005,2,1,"Seattle, Washington, Seattle Police Department",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Suffolk County, WA",0,1,1,0,0,"$312,182",0,
"USA",2005,2,1,"City of El Paso, Texas",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"City of Los Angeles, California",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Department of Law and Public Safety, NJ",0,1,1,0,0,"$420,502",,
"USA",2005,2,1,"City of Austin, Texas",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Nassau County, NY",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"City of San Francisco, CA",0,1,1,0,0,"$225,000",,
"USA",2005,2,1,"City of San Jose, CA",0,1,1,0,0,"$225,000",,
"USA",2005,2,1,"Miami Dade Police Department",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Connecticut State Police, CT",0,1,1,0,0,"$448,983",,
"USA",2005,2,1,"City of Chicago",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"St. Paul Police Department",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Municipality of Anchorage",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"St. Louis",,0,1,1,0,"$328,959",,"Neither"
"USA",2005,2,1,"City of Milwaukee",0,1,1,0,0,"$192,770",,
"USA",2005,2,1,"Multnomah County, OR",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Colorado Division of Criminal Justice",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"New York City, NY",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"City of Indianapolis",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Lee County, FL",0,1,1,0,0,"$450,000",,
"USA",2005,2,1,"Institute for Intergovernmental Research",1,1,1,0,0,"$293,000",,
"USA",2005,2,1,"Center for Women's Policy Studies",0,1,1,0,0,"$493,322",,
"USA",2005,2,1,"Transferred Funds to DOJ/COPS for training",0,1,1,0,0,"$245,000",,
"USA",2005,2,1,"Safe Horizon",1,1,0,0,0,"$281,595",,
"USA",2005,2,1,"Salvation Army",1,1,0,0,0,"$499,155",,
"USA",2005,2,1,"Coalition to Abolish Slavery and Trafficking",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"Legal Aid Foundation of Los Angeles",1,0,0,0,0,"$200,000",,
"USA",2005,2,1,"CAST/Freedom Network U.S.A.",1,0,0,0,0,"$400,000",,
"USA",2005,2,1,"Legal Aid Foundation of Los Angeles",1,1,0,0,0,"$168,065",,
"USA",2005,2,1,"Migration and Refugee Services/USCCB",1,0,0,0,0,"$350,000",,
"USA",2005,2,1,"ECPAT-USA, Inc.",1,1,0,0,0,"$196,963",,
"USA",2005,2,1,"Safe Horizon",1,1,0,0,0,"$200,000",,
"USA",2005,2,1,"Mosaic Family Services (formerly East Dallas Counseling Center)",1,1,0,0,0,"$198,000",,
"USA",2005,2,1,"SAGE Project",1,1,0,0,0,"$200,000",,
"USA",2005,2,1,"John Hopkins University - The Protection Project",1,0,0,0,0,"$492,401",,
"USA",2005,2,1,"Florida Coalition Against Domestic Violence",1,1,0,0,0,"$143,859",,
"USA",2005,2,1,"Heartland Alliance",1,1,0,0,0,"$233,542",,
"USA",2005,2,1,"Immigrant and Refugee Community Organization",1,1,0,0,0,"$87,000",,
"USA",2005,2,1,"Boat People S.O.S., Inc.",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"County of L.A., Community/Senior Svs., Office of Refugee Asst.",1,1,0,0,0,"$242,972",,
"USA",2005,2,1,"St. Anselms Cross-Cultural Community Center",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"USCCB Migration and Refugee Services",1,1,0,0,0,"$249,899",,
"USA",2005,2,1,"International Institute of New Jersey",1,1,0,0,0,"$209,100",,
"USA",2005,2,1,"New York Association for New Americans",1,1,0,0,0,"$188,849",,
"USA",2005,2,1,"DWA FANM",1,1,0,0,0,"$217,000",,
"USA",2005,2,1,"Crisis House, Inc.",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"Asian Pacific Islander Legal Outreach",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"San Diego Youth & Community Services, Inc.",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"Florida Immigrant Advocacy Center",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"Refugee Women's Network",1,1,0,0,0,"$173,095",,
"USA",2005,2,1,"Pacific Gateway Center",1,1,0,0,0,"$197,639",,
"USA",2005,2,1,"International Rescue Committee",1,1,0,0,0,"$249,999",,
"USA",2005,2,1,"Center for Multicultural Human Services",1,1,0,0,0,"$250,000",,
"USA",2005,2,1,"Refugee Women's Alliance",1,1,0,0,0,"$242,762",,
"USA",2005,2,1,"Catholic Charities, Inc.",1,1,0,0,0,"$131,146",,
"USA",2005,2,1,"City of Homestead",1,1,0,0,0,"$75,000",,
"USA",2005,2,1,"Good Shepherd Corporation of Atlanta",1,1,0,0,0,"$75,492",,
"USA",2005,2,1,"Crisis House, Inc.",1,1,0,0,0,"$110,000",,
"USA",2005,2,1,"Refugee Women's Alliance",1,1,0,0,0,"$118,889",,
"USA",2005,2,1,"Breaking Free, Inc.",1,1,0,0,0,"$150,000",,
"USA",2005,2,1,"Catholic Social Services of Central and Northern Arizona",1,1,0,0,0,"$137,059",,
"USA",2005,2,1,"Farmworker Legal Services of New York, Inc.",1,1,0,0,0,"$80,000",,
"USA",2005,2,1,"Girls Educational & Mentoring Services",1,1,0,0,0,"$158,824",,
"USA",2005,2,1,"West Cre Nevada, Inc",1,1,0,0,0,"$150,000",,
"USA",2005,2,1,"Catholic Charities of the Archdiocese of Milwaukee",1,1,0,0,0,"$81,300",,
"USA",2005,2,1,"Georgia Legal Services Program, Inc (GLSP)",1,1,0,0,0,"$57,533",,
"USA",2005,2,1,"The Salvation Army",1,1,0,0,0,"$147,695",,
"USA",2005,2,1,"Rural Opportunities, Inc.",1,1,0,0,0,"$70,565",,
"USA",2005,2,1,"The Door - A Center of Alternatives, Inc.",1,1,0,0,0,"$84,817",,
"USA",2005,2,1,"Colorado Legal Services",1,1,0,0,0,"$142,449",,
"USA",2005,2,1,"Coalition to Abolish Slavery and Trafficking",1,1,0,0,0,"$142,449",,
"USA",2005,2,1,"United States Conference of Catholic Bishops",1,1,0,0,0,"$148,568",,
"USA",2005,2,1,"Ketchum PR","Capital City Partners",1,1,1,1,"$2,789,817",,"Neither"
"USA",2005,2,1,"Covenant House",1,1,1,0,0,"$350,000",,
"USA",2006,2,1,"IOM",,0,1,0,1,"$150,000",,"IGO"
"USA",2006,2,1,"Center for Social Advocacy",1,1,0,0,0,"$27,502",,
"USA",2006,2,1,"Alternatives for Girls",1,1,0,0,0,"$25,000",,
"USA",2006,2,1,"Northern Marianas",0,0,1,0,0,"$448,083",,
"USA",2006,2,1,"Shared Hope International",0,1,1,0,0,"$987,228",,
"USA",2006,2,1,"Caliber Associates, an ICF International Company","American Prosecuters Research Institute",0,0,0,1,"$189,420",,"Neither"
"USA",2006,2,1,"The Salvation Army, Hawaiin and Pacific Islands Division",1,1,0,0,0,"$700,000",,
"USA",2006,2,1,"Asian Pacific Islander Legal Outreach",1,1,0,1,1,"$295,000",,
"USA",2006,2,1,"Bilateral Safety Corridor Coalition",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"Catholic Charities Archdiocese of San Antonio",1,1,0,0,0,"$450,000",,
"USA",2006,2,1,"Civil Society",1,1,0,0,0,"$500,000",,
"USA",2006,2,1,"Coalition to Abolish Slavery and Trafficking",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"Guma' Esperansa Karidat",1,1,1,0,0,"$449,793",,
"USA",2006,2,1,"Heartland Alliance for Human Needs & Human Rights",1,1,0,0,0,"$500,000",,
"USA",2006,2,1,"Hope House, Inc.",1,1,0,0,0,"$450,000",,
"USA",2006,2,1,"City of Indianapolis","The Julian Center",1,1,0,0,"$500,000",,"Neither"
"USA",2006,2,1,"International Institute of Boston",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"International Institute of Buffalo",1,1,0,0,0,"$449,708",,
"USA",2006,2,1,"International Institute of Connecticit, Inc.",1,1,0,0,0,"$500,000",,
"USA",2006,2,1,"International Institute of Metropolitan St. Louis",1,1,0,0,0,"$499,974",,
"USA",2006,2,1,"International Rescue Committee (Arizona)",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"International Rescue Committee (Florida)",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"International Rescue Committee (Washington)",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"Mosaic Family Services, Inc.",1,1,0,0,0,"$743,962",,
"USA",2006,2,1,"Refugee Women's Network",1,1,0,0,0,"$221,250",,
"USA",2006,2,1,"Refugee Services Texas",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"Safe Horizon",1,1,0,0,0,"$1,100,000",,
"USA",2006,2,1,"Salvation Army Western Territory",0,1,0,0,0,"$499,992",,
"USA",2006,2,1,"The Salvation Army, Las Vegas",1,1,0,0,0,"$449,997",,
"USA",2006,2,1,"Tides Center",1,1,1,0,0,"$450,000",,
"USA",2006,2,1,"U.S. Conference of Catholic Bishops, Inc. - Oregon",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"U.S. Conference of Catholic Bishops, Inc. - Mid-Atlantic",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"World Relief Corportation",0,1,0,0,0,"$1,050,000",,
"USA",2006,2,1,"YMCA of the Greater Houston Area",1,1,0,0,0,"$295,000",,
"USA",2006,2,1,"Caliber Associates, an ICF International Company",0,0,0,1,1,"$330,000",,
"USA",2006,2,1,"U.S. Conference of Catholic","60+ sub-contractors",1,1,0,0,"$2,500,000",,"NPO"
"USA",2006,2,1,"Lockheed Martin","Covenant House",1,1,0,0,"$500,000",,"Neither"
"USA",2006,2,1,"General Dynamics","Polaris Project",1,0,0,0,"$139,417",,"Neither"
"USA",2006,2,1,"Ketchum","Capitol City Partners",1,0,0,0,"$2,600,000",,"Neither"
"USA",2006,2,1,"Southeastern Network of Youth Services - Alabama",1,1,0,0,0,"$90,000",,
"USA",2006,2,1,"Salvation Army - Chicago Social Services",1,1,0,0,0,"$125,000",,
"USA",2006,2,1,"Mosaic Family Services",1,1,0,0,0,"$123,585",,
"USA",2006,2,1,"Clearwater",0,0,1,0,0,"$450,000",,
"USA",2006,2,1,"Immigrants Rights Advocacy Center","Subawards pending",1,1,0,0,"$666,668",,"Neither"
"USA",2006,2,1,"Coalition to Abolish Slavery and Trafficking",1,1,0,0,0,"$75,000",,
"USA",2006,2,1,"Louisiana Commission on Law Enforcement",0,0,1,0,0,"$450,000",,
"USA",2006,2,1,"Practical Strategies","Subawards pending",1,1,0,0,"$172,266",,"Neither"
"USA",2006,2,1,"Civil Society","Subawards pending",1,1,0,0,"$348,032",,"NGO"
"USA",2006,2,1,"Independence",0,0,1,0,0,"$450,000",,
"USA",2006,2,1,"Catholic Charities of Camden, Ocean, and Cape May NJ",1,1,0,0,0,"$70,000",,
"USA",2006,2,1,"Congressional Earmark Supporting Development of State AntiTIP Statuses",0,1,1,0,0,"$493,614",,
"USA",2006,2,1,"Las Vegas",0,0,1,0,0,"$369,572",,
"USA",2006,2,1,"Erie County Sheriff's Department",0,0,1,0,0,"$450,000",,
"USA",2006,2,1,"Girls Educational & Mentoring Services",1,1,0,0,0,"$102,799",,
"USA",2006,2,1,"Polaris Project",1,1,0,0,0,"$114,000",,
"USA",2006,2,1,"Southeastern Network of Youth Services - Florida",1,1,0,0,0,"$46,700",,
"USA",2006,2,1,"International Rescue Committee",1,1,0,0,0,"$103,779",,
"USA",2006,2,1,"Catholic Social Services of Maricopa County, AZ",1,1,0,0,0,"$101,462",,
"USA",2006,2,1,"Sage Project",1,1,0,0,0,"$121,979",,
"USA",2006,2,1,"Bilateral Safety Corridor Coalition","Subawards pending",1,1,0,0,"$597,117",,"NPO"
"USA",2006,2,1,"Positive Option, referrals & Alternatives",1,1,0,0,0,"$115,000",,
"USA",2006,2,1,"Breaking Free, Inc.",1,1,0,0,0,"$110,000",,
"USA",2006,2,1,"Fort Worth",0,0,1,0,0,"$450,000",,
"USA",2006,2,1,"Bexar County",0,0,1,0,0,"$406,862",,
"USA",2006,2,1,"Dallas",,0,0,1,0,"$450,000",,"Neither"
"USA",2006,2,1,"Tapestri",,1,1,0,0,"$75,310",,"Neither"
"USA",2006,2,1,"Salt Lake City",0,0,1,0,0,"$450,000",,
"USA",2006,2,1,"Texas Rio Grande Legal Aid",1,1,0,0,0,"$71,871",,
"USA",2006,2,1,"Farmworker Legal Services of New York, Inc.",1,1,0,0,0,"$72,734",,
"USA",2006,2,1,"Rutgers University",0,0,0,1,1,"$284,287",,
"USA",2006,2,1,"Philip Reichel",0,0,0,1,1,"$20,000",,
"USA",2006,2,1,"John Picarelli",0,0,0,1,1,"$20,000",,
"USA",2007,2,1,"Upper Midwestern Community",0,0,1,0,0,"$609,528",,
"USA",2007,2,1,"Los Angeles",0,0,1,0,0,"$200,000",,
"USA",2007,2,1,"Oakland",,0,0,1,0,"$225,000",,"Neither"
"USA",2007,2,1,"Collier County",0,0,1,0,0,"$214,451",,
"USA",2007,2,1,"Austin",,0,0,1,0,"$224,632",,"Neither"
"USA",2007,2,1,"Harris County",0,0,1,0,0,"$499,954",,
"USA",2007,2,1,"Seattle",,0,0,1,0,"$500,000",,"Neither"
"USA",2007,2,1,"National Opinion Research Center",0,1,1,1,1,"$293,198",,
"USA",2007,2,1,"Georgetown",1,1,1,1,1,"$86,802",,
"USA",2007,2,1,"San Diego State University",0,1,1,1,1,"$297,264",,
"USA",2007,2,1,"University of Massachusetts Lowell",0,0,0,1,1,"$527,424",,
"USA",2007,2,1,"The Home for Little Wanderers Inc.",1,1,0,0,0,"$300,000",,
"USA",2007,2,1,"SAGE (Standing Against Global Exploitation)",1,1,0,0,0,"$428,629",,
"USA",2007,2,1,"Paul and Lisa Program Inc.",1,1,1,0,0,"$1,335,659",,
"USA",2007,2,1,"Urban Institute",0,0,0,1,1,"$85,740",,
"USA",2007,2,1,"Fulton County Juvenile Justice Fund",1,1,1,0,0,"$1,035,000",,
"USA",2007,2,1,"Illinois Criminal Justice Information Authority",0,0,0,1,1,"$10,924",,
"USA",2007,2,1,"University of New Hampshire",0,0,0,1,1,"$264,332",,
"USA",2007,2,1,"Girls Education and Mentoring Services",1,1,0,0,0,"$600,000",,
"USA",2007,2,1,"New York City Criminal Justice Coordinator's Office",1,1,1,0,0,"$500,000",,
"USA",2007,2,1,"New York City Criminal Justice Coordinator's Office",1,1,1,0,0,"$247,369",,
"USA",2007,2,1,"New York City Criminal Justice Coordinator's Office",1,1,1,0,0,"$284,793",,
"USA",2007,2,1,"National District Attorneys Association",0,0,1,0,0,"$700,000",,
"USA",2007,2,1,"The Salvation Army",1,1,1,0,0,"$999,984",,
"USA",2007,2,1,"Asian Pacific Islander Legal Outreach",1,1,1,0,0,"$325,000",,
"USA",2007,2,1,"Bilateral Safety Corridor Coalition",1,1,1,0,0,"$250,000",,
"USA",2007,2,1,"Boat People S.O.S., Inc.",0,0,0,0,0,"$325,000",,
"USA",2007,2,1,"Coalition to Abolish Slavery and Trafficking",0,0,0,0,0,"$340,000",,
"USA",2007,2,1,"International Institute of Boston",0,0,0,0,0,"$239,273",,
"USA",2007,2,1,"International Rescue Committee (Arizona)",0,0,0,0,0,"$250,000",,
"USA",2007,2,1,"International Rescue Committee (Washington)",0,0,0,0,0,"$250,000",,
"USA",2007,2,1,"Justice Resource Institute",0,0,0,0,0,"$200,000",,
"USA",2007,2,1,"Metropolitan Battered Women's Program",0,0,0,0,0,"$449,743",,
"USA",2007,2,1,"Mosaic Family Services, Inc.",0,0,0,0,0,"$325,000",,
"USA",2007,2,1,"Refugee Services Texas",0,0,0,0,0,"$250,000",,
"USA",2007,2,1,"Salvation Army Western Territory",0,0,0,0,0,"$75,000",,
"USA",2007,2,1,"Tapestri",,0,0,0,0,"$250,000",,"Neither"
"USA",2007,2,1,"YMCA of the Greater Houston Area",0,0,0,0,0,"$325,000",,
"USA",2007,2,1,"IOM",,0,1,0,1,"$295,000",,"IGO"
"USA",2007,2,1,"US Conference of Catholic Bishops","88+ subcontractors (125 locations)",1,1,0,0,"$3,506,818",,"NPO"
"USA",2007,2,1,"Polaris Project",1,1,0,0,0,"$394,452",,
"USA",2007,2,1,"Ketchum",,1,0,0,0,"$1,215,500",,"Neither"
